forecast_time,device_id,solar_pv
2022-02-02 04:30:00,customer_1,0.0
2022-02-02 04:30:00,customer_2,0.0
2022-02-02 05:00:00,customer_1,0.0
2022-02-02 05:00:00,customer_2,0.0
2022-02-02 05:30:00,customer_2,0.0
2022-02-02 05:30:00,customer_1,0.0
2022-02-02 06:00:00,customer_2,0.0
2022-02-02 06:00:00,customer_1,0.0
2022-02-02 06:30:00,customer_1,0.0
2022-02-02 06:30:00,customer_2,0.0
2022-02-02 07:00:00,customer_2,0.0
2022-02-02 07:00:00,customer_1,0.0
2022-02-02 07:30:00,customer_1,4.452809098295012
2022-02-02 07:30:00,customer_2,4.468536541232637
2022-02-02 08:00:00,customer_1,17.832740365812217
2022-02-02 08:00:00,customer_2,17.832740365812217
2022-02-02 08:30:00,customer_2,34.611334930456174
2022-02-02 08:30:00,customer_1,34.611334930456174
2022-02-02 09:00:00,customer_1,43.19247266101951
2022-02-02 09:00:00,customer_2,43.19247266101951
2022-02-02 09:30:00,customer_1,52.94138580880271
2022-02-02 09:30:00,customer_2,51.06478958301333
2022-02-02 10:00:00,customer_1,57.5084048425358
2022-02-02 10:00:00,customer_2,57.96341913151373
2022-02-02 10:30:00,customer_1,62.39637174617224
2022-02-02 10:30:00,customer_2,63.71453490416686
2022-02-02 11:00:00,customer_2,67.24103787372098
2022-02-02 11:00:00,customer_1,67.24103787372098
2022-02-02 11:30:00,customer_2,69.90498140273293
2022-02-02 11:30:00,customer_1,65.95090237708567
2022-02-02 12:00:00,customer_2,68.7054319118516
2022-02-02 12:00:00,customer_1,70.906986152271
2022-02-02 12:30:00,customer_2,71.0543492305233
2022-02-02 12:30:00,customer_1,72.1827198528824
2022-02-02 13:00:00,customer_2,69.92928827902976
2022-02-02 13:00:00,customer_1,71.0384137690503
2022-02-02 13:30:00,customer_1,68.44017068176983
2022-02-02 13:30:00,customer_2,68.44017068176983
2022-02-02 14:00:00,customer_2,65.91281361486406
2022-02-02 14:00:00,customer_1,63.89921159318319
2022-02-02 14:30:00,customer_1,54.22428921191778
2022-02-02 14:30:00,customer_2,53.9784315578509
2022-02-02 15:00:00,customer_1,49.07640550642039
2022-02-02 15:00:00,customer_2,46.15206585249473
2022-02-02 15:30:00,customer_2,35.69326672445736
2022-02-02 15:30:00,customer_1,28.716449242401225
2022-02-02 16:00:00,customer_2,25.90240330315507
2022-02-02 16:00:00,customer_1,31.05602359164892
2022-02-02 16:30:00,customer_1,23.287492995643387
2022-02-02 16:30:00,customer_2,25.41142849143383
2022-02-02 17:00:00,customer_2,9.523819484559748
2022-02-02 17:00:00,customer_1,9.498001145689043
2022-02-02 17:30:00,customer_2,0.0
2022-02-02 17:30:00,customer_1,0.0
2022-02-02 18:00:00,customer_2,0.0
2022-02-02 18:00:00,customer_1,0.0
2022-02-02 18:30:00,customer_2,0.0
2022-02-02 18:30:00,customer_1,0.0
2022-02-02 19:00:00,customer_2,0.0
2022-02-02 19:00:00,customer_1,0.0
2022-02-02 19:30:00,customer_1,0.0
2022-02-02 19:30:00,customer_2,0.0
2022-02-02 20:00:00,customer_2,0.0
2022-02-02 20:00:00,customer_1,0.0
2022-02-02 20:30:00,customer_2,0.0
2022-02-02 20:30:00,customer_1,0.0
2022-02-02 21:00:00,customer_2,0.0
2022-02-02 21:00:00,customer_1,0.0
2022-02-02 21:30:00,customer_2,0.0
2022-02-02 21:30:00,customer_1,0.0
2022-02-02 22:00:00,customer_2,0.0
2022-02-02 22:00:00,customer_1,0.0
2022-02-02 22:30:00,customer_2,0.0
2022-02-02 22:30:00,customer_1,0.0
2022-02-02 23:00:00,customer_2,0.0
2022-02-02 23:00:00,customer_1,0.0
2022-02-02 23:30:00,customer_2,0.0
2022-02-02 23:30:00,customer_1,0.0
2022-02-03 00:00:00,customer_1,0.0
2022-02-03 00:00:00,customer_2,0.0
2022-02-03 00:30:00,customer_2,0.0
2022-02-03 00:30:00,customer_1,0.0
2022-02-03 01:00:00,customer_2,0.0
2022-02-03 01:00:00,customer_1,0.0
2022-02-03 01:30:00,customer_1,0.0
2022-02-03 01:30:00,customer_2,0.0
2022-02-03 02:00:00,customer_1,0.0
2022-02-03 02:00:00,customer_2,0.0
2022-02-03 02:30:00,customer_2,0.0
2022-02-03 02:30:00,customer_1,0.0
2022-02-03 03:00:00,customer_1,0.0
2022-02-03 03:00:00,customer_2,0.0
2022-02-03 03:30:00,customer_2,0.0
2022-02-03 03:30:00,customer_1,0.0
2022-02-03 04:00:00,customer_1,0.0
2022-02-03 04:00:00,customer_2,0.0
2022-02-03 04:30:00,customer_1,0.0
2022-02-03 04:30:00,customer_2,0.0
2022-02-03 05:00:00,customer_2,0.0
2022-02-03 05:00:00,customer_1,0.0
2022-02-03 05:30:00,customer_1,0.0
2022-02-03 05:30:00,customer_2,0.0
2022-02-03 06:00:00,customer_1,0.0
2022-02-03 06:00:00,customer_2,0.0
2022-02-03 06:30:00,customer_1,0.0
2022-02-03 06:30:00,customer_2,0.0
2022-02-03 07:00:00,customer_2,0.0
2022-02-03 07:00:00,customer_1,0.0
2022-02-03 07:30:00,customer_1,2.0230390419792545
2022-02-03 07:30:00,customer_2,4.90782500107397
2022-02-03 08:00:00,customer_1,9.087283818498827
2022-02-03 08:00:00,customer_2,7.344560718144014
2022-02-03 08:30:00,customer_1,20.75623803247172
2022-02-03 08:30:00,customer_2,20.841426431414423
2022-02-03 09:00:00,customer_2,24.747908550154907
2022-02-03 09:00:00,customer_1,24.747908550154907
2022-02-03 09:30:00,customer_2,32.22622491654358
2022-02-03 09:30:00,customer_1,27.08199142096168
2022-02-03 10:00:00,customer_1,34.126907356543654
2022-02-03 10:00:00,customer_2,37.79609189662404
2022-02-03 10:30:00,customer_2,38.019464326259246
